"Id","Position","First Name","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"16569-6642","K","Nick","Folk","8","5","4500","NYJ@ARI","NYJ","ARI","","","",""
"16569-29624","RB","Tre","Madden","0","0","4500","ATL@SEA","SEA","ATL","IR","Undisclosed","",""
"16569-48344","WR","Albert","Wilson","3.7999998728434243","3","4500","KC@OAK","KC","OAK","","","",""
"16569-70506","TE","Ryan","O'Malley","0","0","4500","KC@OAK","OAK","KC","","","",""
"16569-6622","WR","Eric","Weems","0","5","4500","ATL@SEA","ATL","SEA","","","",""
"16569-72676","RB","Troymaine","Pope","0","0","4500","NYJ@ARI","NYJ","ARI","","","",""
"16569-30012","WR","Kevin","Smith","1.933333396911621","3","4500","ATL@SEA","SEA","ATL","","","",""
"16569-39455","RB","Kerwynn","Williams","3.4666665395100913","6","4500","NYJ@ARI","ARI","NYJ","","","",""
"16569-62508","TE","James","O'Shaughnessy","2.339999961853027","5","4500","KC@OAK","KC","OAK","","","",""
"16569-24679","RB","Zac","Brooks","0","0","4500","ATL@SEA","SEA","ATL","","","",""
"16569-10354","RB","Marcel","Reece","4.233333333333333","15","4500","KC@OAK","OAK","KC","","","",""
"16569-24682","RB","Andre","Ellington","1.2399999618530273","5","4500","NYJ@ARI","ARI","NYJ","","","",""
"16569-14268","RB","Stevan","Ridley","1.350000023841858","8","4500","IND@HOU","IND","HOU","","","",""
"16569-29540","RB","Terron","Ward","2.7299999237060546","10","4500","ATL@SEA","ATL","SEA","","","",""
"16569-31191","WR","Mekale","McKay","0","0","4500","IND@HOU","IND","HOU","","","",""
"16569-14683","RB","Patrick","DiMarco","1.8000000317891438","3","4500","ATL@SEA","ATL","SEA","","","",""
"16569-23023","TE","Cooper","Helfet","2.7857142857142856","7","4500","KC@OAK","OAK","KC","IR","Foot","",""
"16569-41370","WR","Trevor","Davis","0","3","4500","DAL@GB","GB","DAL","","","",""
"16569-25135","WR","Marcus","Leak","0","0","4500","IND@HOU","IND","HOU","","","",""
"16569-7001","TE","Kellen","Davis","0","1","4500","NYJ@ARI","NYJ","ARI","","","",""
"16569-14327","RB","Anthony","Sherman","0.800000011920929","1","4500","KC@OAK","KC","OAK","","","",""
"16569-22991","RB","Jonathan","Grimes","3.25","2","4500","IND@HOU","HOU","IND","O","Ankle","",""
"16569-34224","TE","Kennard","Backman","0","7","4500","DAL@GB","GB","DAL","","","",""
"16569-24621","WR","Charone","Peake","5.800000190734863","2","4500","NYJ@ARI","NYJ","ARI","","","",""
"16569-28933","WR","Jared","Abbrederis","1.2999999523162842","1","4500","DAL@GB","GB","DAL","","","",""
"16569-14305","RB","Roy","Helu Jr.","2.737499952316284","8","4500","KC@OAK","OAK","KC","","","",""
"16569-14319","RB","Taiwan","Jones","0.6333333253860474","3","4500","KC@OAK","OAK","KC","","","",""
"16569-53681","WR","Tyreek","Hill","5.900000095367432","4","4500","KC@OAK","KC","OAK","","","",""
"16569-38264","WR","Demarcus","Robinson","0","0","4500","KC@OAK","KC","OAK","","","",""
"16569-31321","RB","Jay","Prosch","0.6499999761581421","2","4500","IND@HOU","HOU","IND","","","",""
"16569-23046","RB","Jamize","Olawale","4","5","4500","KC@OAK","OAK","KC","","","",""
"16569-31308","WR","Quan","Bray","1.1600000381469726","5","4500","IND@HOU","IND","HOU","Q","Shin","",""
"16569-23055","TE","Brandon","Bostick","0.699999988079071","2","4500","NYJ@ARI","NYJ","ARI","","","",""
"16569-30807","TE","Mychal","Rivera","0.6000000238418579","1","4500","KC@OAK","OAK","KC","","","",""
"16569-43260","TE","Darion","Griswold","0","0","4500","IND@HOU","IND","HOU","","","",""
"16569-28525","WR","Braxton","Miller","1.1333333651224773","3","4500","IND@HOU","HOU","IND","","","",""
"16569-26610","WR","Paul","Richardson","2.450000047683716","4","4500","ATL@SEA","SEA","ATL","","","",""
"16569-40843","RB","Alex","Collins","1.3999999364217122","3","4500","ATL@SEA","SEA","ATL","","","",""
"16569-44784","RB","Darius","Jackson","0","0","4500","DAL@GB","DAL","GB","NA","Coach's decision","",""
"16569-33403","WR","Tevin","Jones","0","0","4500","IND@HOU","HOU","IND","","","",""
"16569-39411","TE","Gavin","Escobar","2.057142802647182","7","4500","DAL@GB","DAL","GB","","","",""
"16569-54694","TE","Justin","Perillo","1.7999999523162842","1","4500","DAL@GB","GB","DAL","","","",""
"16569-28815","RB","Akeem","Hunt","2.357142857142857","7","4500","IND@HOU","HOU","IND","","","",""
"16569-28807","TE","Gabe","Holmes","0","0","4500","KC@OAK","OAK","KC","IR","Ankle","",""
"16569-29351","WR","De'Anthony","Thomas","3.5900001525878906","10","4500","KC@OAK","KC","OAK","","","",""
"16569-27411","RB","Aaron","Ripkowski","1.7000000476837158","1","4500","DAL@GB","GB","DAL","","","",""
"16569-12305","RB","Will","Tukuafu","0","1","4500","ATL@SEA","SEA","ATL","","","",""
"16569-28502","WR","Devin","Smith","2.857142857142857","7","4500","NYJ@ARI","NYJ","ARI","NA","Knee","",""
"16569-25886","WR","Devin","Street","1.8899999618530274","10","4500","IND@HOU","IND","HOU","","","",""
"16569-32410","RB","Trey","Williams","1.2000000476837158","1","4500","IND@HOU","IND","HOU","","","",""
"16569-54651","RB","Dominique","Williams","0","0","4500","NYJ@ARI","NYJ","ARI","","","",""
"16569-29734","WR","Ty","Montgomery","0","4","4500","DAL@GB","GB","DAL","","","",""
"16569-12537","D","Oakland","Raiders","5","5","4500","KC@OAK","OAK","KC","","","",""
"16569-12090","K","Nick","Novak","11","4","4500","IND@HOU","HOU","IND","","","",""
"16569-12533","D","Green Bay","Packers","6","4","4500","DAL@GB","GB","DAL","","","",""
"16569-47953","WR","Lucky","Whitehead","0.4","5","4500","DAL@GB","DAL","GB","","","",""
"16569-29277","TE","Stephen","Anderson","2.1666666666666665","3","4500","IND@HOU","HOU","IND","O","Hamstring","",""
"16569-28545","RB","Rod","Smith","0.44999998807907104","2","4500","DAL@GB","DAL","GB","","","",""
"16569-22123","TE","James","Hanna","1.5499999523162842","8","4500","DAL@GB","DAL","GB","NA","Knee","",""
"16569-19342","TE","Demetrius","Harris","1.774999976158142","4","4500","KC@OAK","KC","OAK","","","",""
"16569-22116","RB","Cyrus","Gray","0","0","4500","ATL@SEA","ATL","SEA","","","",""
"16569-54623","WR","Jeff","Janis","0","1","4500","DAL@GB","GB","DAL","","","",""
"16569-29725","TE","Levine","Toilolo","1.0333333015441895","3","4500","ATL@SEA","ATL","SEA","","","",""
"16569-29723","RB","Stepfan","Taylor","-0.20000000298023224","1","4500","NYJ@ARI","ARI","NYJ","","","",""
"16569-28570","TE","Nick","Vannett","0","0","4500","ATL@SEA","SEA","ATL","","","",""
"16569-32957","TE","Eric","Tomlinson","0","0","4500","IND@HOU","HOU","IND","","","",""
"16569-22029","RB","Bernard","Pierce","0.824999988079071","4","4500","NYJ@ARI","NYJ","ARI","","","",""
"16569-72262","TE","Nick","Truesdell","0","0","4500","IND@HOU","IND","HOU","","","",""
"16569-7706","TE","Chase","Coffman","8.550000190734863","2","4500","IND@HOU","IND","HOU","","","",""
"16569-14369","RB","Jordan","Todman","0","3","4500","IND@HOU","IND","HOU","","","",""
"16569-11609","RB","James","Starks","3.049999952316284","4","4500","DAL@GB","GB","DAL","NA","Knee","",""
"16569-22767","WR","Brian","Tyms","0","0","4500","IND@HOU","IND","HOU","","","",""
"16569-14372","WR","Aldrick","Robinson","4.525000095367432","4","4500","ATL@SEA","ATL","SEA","","","",""
"16569-28721","RB","Brandon","Cottom","0","0","4500","ATL@SEA","SEA","ATL","IR","Achilles","",""
"16569-28735","WR","Daniel","Anthrop","0","0","4500","IND@HOU","IND","HOU","","","",""
"16569-28131","WR","Keith","Mumphery","1.4214285441807337","14","4500","IND@HOU","HOU","IND","","","",""
"16569-33473","WR","Chris","Brown","0","0","4500","DAL@GB","DAL","GB","","","",""
"16569-22746","WR","Kashif","Moore","0","0","4500","KC@OAK","KC","OAK","","","",""
"16569-38301","TE","Darren","Fells","3.1000000635782876","3","4500","NYJ@ARI","ARI","NYJ","","","",""
"16569-22048","RB","Robert","Turbin","4.574999809265137","4","4500","IND@HOU","IND","HOU","","","",""
"16569-33488","TE","Troy","Niklas","0.25","2","4500","NYJ@ARI","ARI","NYJ","IR","Wrist","",""
"16569-31406","RB","Alfred","Blue","1.8799999237060547","5","4500","IND@HOU","HOU","IND","","","",""
"16569-70373","TE","Mike","Miller","0","0","4500","IND@HOU","IND","HOU","","","",""
"16569-70372","WR","Chester","Rogers","2.200000047683716","4","4500","IND@HOU","IND","HOU","","","",""
"16569-14348","TE","Lee","Smith","1.9666666984558105","3","4500","KC@OAK","OAK","KC","IR","Ankle","",""
"16569-12556","D","Houston","Texans","7","5","4400","IND@HOU","HOU","IND","","","",""
"16569-12535","D","Indianapolis","Colts","3","5","4400","IND@HOU","IND","HOU","","","",""
"16569-12530","D","Dallas","Cowboys","4.8","5","4300","DAL@GB","DAL","GB","","","",""
"16569-12525","D","Atlanta","Falcons","6.4","5","4200","ATL@SEA","ATL","SEA","","","",""
"16569-12544","D","New York","Jets","4.6","5","4000","NYJ@ARI","NYJ","ARI","","","",""
