"Id","Position","First Name","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"16568-30403","WR","Chris","Conley","6.175000190734863","4","4600","KC@OAK","KC","OAK","","","",""
"16568-10647","K","Matt","Bryant","10.8","5","4600","ATL@SEA","ATL","SEA","","","",""
"16568-54687","RB","Charcandrick","West","4.899999936421712","3","4600","KC@OAK","KC","OAK","","","",""
"16568-6897","K","Mason","Crosby","8.5","4","4600","DAL@GB","GB","DAL","","","",""
"16568-33137","WR","Justin","Hardy","4.349999904632568","4","4600","ATL@SEA","ATL","SEA","","","",""
"16568-12536","D","Kansas City","Chiefs","10.25","4","4600","KC@OAK","KC","OAK","","","",""
"16568-22292","RB","Lance","Dunbar","3.75","4","4600","DAL@GB","DAL","GB","NA","Knee","",""
"16568-31073","RB","Knile","Davis","1.100000023841858","2","4500","KC@OAK","KC","OAK","NA","Coach's decision","",""
"16568-53681","WR","Tyreek","Hill","5.900000095367432","4","4500","KC@OAK","KC","OAK","","","",""
"16568-62631","RB","Gus","Johnson","0","0","4500","ATL@SEA","ATL","SEA","","","",""
"16568-38264","WR","Demarcus","Robinson","0","0","4500","KC@OAK","KC","OAK","","","",""
"16568-23046","RB","Jamize","Olawale","4","5","4500","KC@OAK","OAK","KC","","","",""
"16568-47861","TE","Mitchell","Henry","0","2","4500","DAL@GB","GB","DAL","","","",""
"16568-30807","TE","Mychal","Rivera","0.6000000238418579","1","4500","KC@OAK","OAK","KC","","","",""
"16568-39615","TE","Brandon","Williams","0","6","4500","ATL@SEA","SEA","ATL","","","",""
"16568-46088","RB","Jhurell","Pressley","0","0","4500","DAL@GB","GB","DAL","","","",""
"16568-32000","TE","Luke","Willson","1.649999976158142","4","4500","ATL@SEA","SEA","ATL","","","",""
"16568-62623","RB","John","Crockett","1.0499999523162842","2","4500","DAL@GB","GB","DAL","IR","Shoulder","",""
"16568-43504","RB","Don","Jackson","0","0","4500","DAL@GB","GB","DAL","","","",""
"16568-38523","TE","Geoff","Swaim","1.625","4","4500","DAL@GB","DAL","GB","","","",""
"16568-14761","WR","Andre","Holmes","2.674999952316284","4","4500","KC@OAK","OAK","KC","","","",""
"16568-26610","WR","Paul","Richardson","2.450000047683716","4","4500","ATL@SEA","SEA","ATL","","","",""
"16568-40843","RB","Alex","Collins","1.3999999364217122","3","4500","ATL@SEA","SEA","ATL","","","",""
"16568-40126","TE","Austin","Hooper","6.099999904632568","4","4500","ATL@SEA","ATL","SEA","","","",""
"16568-44784","RB","Darius","Jackson","0","0","4500","DAL@GB","DAL","GB","NA","Coach's decision","",""
"16568-34051","WR","Deshon","Foxx","0","0","4500","ATL@SEA","SEA","ATL","","","",""
"16568-39411","TE","Gavin","Escobar","2.057142802647182","7","4500","DAL@GB","DAL","GB","","","",""
"16568-54694","TE","Justin","Perillo","1.7999999523162842","1","4500","DAL@GB","GB","DAL","","","",""
"16568-29624","RB","Tre","Madden","0","0","4500","ATL@SEA","SEA","ATL","IR","Undisclosed","",""
"16568-48344","WR","Albert","Wilson","3.7999998728434243","3","4500","KC@OAK","KC","OAK","","","",""
"16568-28807","TE","Gabe","Holmes","0","0","4500","KC@OAK","OAK","KC","IR","Ankle","",""
"16568-70506","TE","Ryan","O'Malley","0","0","4500","KC@OAK","OAK","KC","","","",""
"16568-29351","WR","De'Anthony","Thomas","3.5900001525878906","10","4500","KC@OAK","KC","OAK","","","",""
"16568-6622","WR","Eric","Weems","0","5","4500","ATL@SEA","ATL","SEA","","","",""
"16568-27411","RB","Aaron","Ripkowski","1.7000000476837158","1","4500","DAL@GB","GB","DAL","","","",""
"16568-12305","RB","Will","Tukuafu","0","1","4500","ATL@SEA","SEA","ATL","","","",""
"16568-30012","WR","Kevin","Smith","1.933333396911621","3","4500","ATL@SEA","SEA","ATL","","","",""
"16568-62508","TE","James","O'Shaughnessy","2.339999961853027","5","4500","KC@OAK","KC","OAK","","","",""
"16568-29734","WR","Ty","Montgomery","0","4","4500","DAL@GB","GB","DAL","","","",""
"16568-12537","D","Oakland","Raiders","5","5","4500","KC@OAK","OAK","KC","","","",""
"16568-12533","D","Green Bay","Packers","6","4","4500","DAL@GB","GB","DAL","","","",""
"16568-47953","WR","Lucky","Whitehead","0.4","5","4500","DAL@GB","DAL","GB","","","",""
"16568-28545","RB","Rod","Smith","0.44999998807907104","2","4500","DAL@GB","DAL","GB","","","",""
"16568-22123","TE","James","Hanna","1.5499999523162842","8","4500","DAL@GB","DAL","GB","NA","Knee","",""
"16568-19342","TE","Demetrius","Harris","1.774999976158142","4","4500","KC@OAK","KC","OAK","","","",""
"16568-10354","RB","Marcel","Reece","4.233333333333333","15","4500","KC@OAK","OAK","KC","","","",""
"16568-24679","RB","Zac","Brooks","0","0","4500","ATL@SEA","SEA","ATL","","","",""
"16568-22116","RB","Cyrus","Gray","0","0","4500","ATL@SEA","ATL","SEA","","","",""
"16568-54623","WR","Jeff","Janis","0","1","4500","DAL@GB","GB","DAL","","","",""
"16568-29540","RB","Terron","Ward","2.7299999237060546","10","4500","ATL@SEA","ATL","SEA","","","",""
"16568-29725","TE","Levine","Toilolo","1.0333333015441895","3","4500","ATL@SEA","ATL","SEA","","","",""
"16568-28570","TE","Nick","Vannett","0","0","4500","ATL@SEA","SEA","ATL","","","",""
"16568-14683","RB","Patrick","DiMarco","1.8000000317891438","3","4500","ATL@SEA","ATL","SEA","","","",""
"16568-23023","TE","Cooper","Helfet","2.7857142857142856","7","4500","KC@OAK","OAK","KC","IR","Foot","",""
"16568-41370","WR","Trevor","Davis","0","3","4500","DAL@GB","GB","DAL","","","",""
"16568-11609","RB","James","Starks","3.049999952316284","4","4500","DAL@GB","GB","DAL","NA","Knee","",""
"16568-14372","WR","Aldrick","Robinson","4.525000095367432","4","4500","ATL@SEA","ATL","SEA","","","",""
"16568-28721","RB","Brandon","Cottom","0","0","4500","ATL@SEA","SEA","ATL","IR","Achilles","",""
"16568-33473","WR","Chris","Brown","0","0","4500","DAL@GB","DAL","GB","","","",""
"16568-22746","WR","Kashif","Moore","0","0","4500","KC@OAK","KC","OAK","","","",""
"16568-14327","RB","Anthony","Sherman","0.800000011920929","1","4500","KC@OAK","KC","OAK","","","",""
"16568-34224","TE","Kennard","Backman","0","7","4500","DAL@GB","GB","DAL","","","",""
"16568-28933","WR","Jared","Abbrederis","1.2999999523162842","1","4500","DAL@GB","GB","DAL","","","",""
"16568-14305","RB","Roy","Helu Jr.","2.737499952316284","8","4500","KC@OAK","OAK","KC","","","",""
"16568-14319","RB","Taiwan","Jones","0.6333333253860474","3","4500","KC@OAK","OAK","KC","","","",""
"16568-14348","TE","Lee","Smith","1.9666666984558105","3","4500","KC@OAK","OAK","KC","IR","Ankle","",""
"16568-12530","D","Dallas","Cowboys","4.8","5","4300","DAL@GB","DAL","GB","","","",""
"16568-12525","D","Atlanta","Falcons","6.4","5","4200","ATL@SEA","ATL","SEA","","","",""
