playerId,player,playername,position,team,playerposition,playerteam,vor,points,actualPoints,overallECR,overallRank,positionRank,cost,salary,dropoff,adp,adpdiff,auctionValue,upper,lower,risk,sleeper
"310","null","Matt Ryan","QB","ATL","QB","ATL","-25.9767","242.92","null","135.3","155","21","null","null","0.83","123.54","31.46","3.6","242.92","242.92","3.343","null",
"2552458","null","Devin Funchess","WR","CAR","WR","CAR","-26.3333","93.8","null","120.5","156","55","null","null","0.75","133.59","22.41","1.8","93.8","93.8","5.4552","null",
"2346","null","Pierre Garcon","WR","WAS","WR","WAS","-26.5333","93.6","null","159.9","157","56","null","null","1.455","157.37","-0.37","1.4","93.6","93.6","3.774","null",
"2495824","null","Jay Cutler","QB","CHI","QB","CHI","-26.5767","242.32","null","160","158","22","null","null","7.105","151.15","6.85","0","242.32","242.32","4.3583","null",
"100032","null","Redskins","DST","WAS","DST","WAS","-26.7","120.7","null","218.7","159","11","null","null","1.75","null","null","0","120.7","120.7","6.9815","null",
"2506340","null","Alex Smith","QB","KC","QB","KC","-27.0367","241.86","null","167.9","160","23","null","null","14.205","143.82","16.18","2.7","241.86","241.86","3.0459","null",
"100011","null","Packers","DST","GB","DST","GB","-27.3","120.1","null","201","161","12","null","null","2.8","null","null","1.3","120.1","120.1","4.0126","null",
"2540020","null","Theo Riddick","RB","DET","RB","DET","-27.3667","104.9","null","124.6","162","39","null","null","7.745","135.29","26.71","1.3","104.9","104.9","3.499","null",
"2539205","null","Terrance Williams","WR","DAL","WR","DAL","-27.6333","92.5","null","158.5","163","57","null","null","1.165","156.17","6.83","0","92.5","92.5","3.6126","null",
"2500351","null","Phil Dawson","K","SF","K","SF","-27.7","130.9","null","176.5","164","15","null","null","0.65","null","null","0","130.9","130.9","6.8007","null",
"2541556","null","Brandon McManus","K","DEN","K","DEN","-27.9","130.7","null","232","165","16","null","null","1.05","155.53","9.47","1.8","130.7","130.7","5.6772","null",
"2555346","null","Will Fuller","WR","HOU","WR","HOU","-28.3433","91.79","null","172.1","166","58","null","null","2.45","152.2","13.8","1.9","91.79","91.79","3.9301","null",
"2539227","null","Dustin Hopkins","K","WAS","K","WAS","-28.8","129.8","null","212.5","167","17","null","null","0.5","182.12","-15.12","0","129.8","129.8","5.2277","null",
"2540148","null","Tyler Eifert","TE","CIN","TE","CIN","-29.0667","81.3","null","106.3","168","19","null","null","1.4","109.09","58.91","3.2","81.3","81.3","8.0272","null",
"2553833","null","Josh Lambo","K","SD","K","SD","-29.1","129.5","null","179.5","169","18","null","null","1.45","null","null","0","129.5","129.5","4.3289","null",
"2555466","null","Tyler Boyd","WR","CIN","WR","CIN","-29.2533","90.88","null","151.3","170","59","null","null","4.43","142.27","27.73","2","90.88","90.88","5.3974","null",
"2507225","null","Nick Folk","K","NYJ","K","NYJ","-29.5","129.1","null","212","171","19","null","null","2.3","null","null","0","129.1","129.1","7.5872","null",
"100025","null","Eagles","DST","PHI","DST","PHI","-29.6","117.8","null","222.1","172","13","null","null","1.15","null","null","0","117.8","117.8","6.5574","null",
"71265","null","Jared Cook","TE","GB","TE","GB","-29.8667","80.5","null","160.1","173","20","null","null","1.5","141.38","31.62","2.2","80.5","80.5","3.7331","null",
"100018","null","Raiders","DST","OAK","DST","OAK","-30.6","116.8","null","199.2","174","14","null","null","0.65","null","null","1.1","116.8","116.8","8.6781","null",
"100010","null","Lions","DST","DET","DST","DET","-30.9","116.5","null","259.5","175","15","null","null","1.35","null","null","0","116.5","116.5","4.2246","null",
"2495438","null","Kyle Rudolph","TE","MIN","TE","MIN","-31.0667","79.3","null","179.9","176","21","null","null","5.85","156.85","19.15","0","79.3","79.3","4.7649","null",
"100031","null","Buccaneers","DST","TB","DST","TB","-31.6","115.8","null","272.4","177","16","null","null","1.9","null","null","0","115.8","115.8","5.285","null",
"2506264","null","Robbie Gould","K","CHI","K","CHI","-31.6","127","null","241.5","177","20","null","null","1.15","172","5","0","127","127","6.0142","null",
"2552397","null","Clive Walford","TE","OAK","TE","OAK","-31.6667","78.7","null","166.1","179","22","null","null","11.45","163.79","15.21","0","78.7","78.7","5.7655","null",
"2505459","null","Josh Brown","K","NYG","K","NYG","-32","126.6","null","235.8","180","21","null","null","2.65","168.51","11.49","1.1","126.6","126.6","6.1266","null",
"2555317","null","Tajae Sharpe","WR","TEN","WR","TEN","-32.3333","87.8","null","155.7","181","60","null","null","2.8","147.64","33.36","0","87.8","87.8","5.8407","null",
"100006","null","Bengals","DST","CIN","DST","CIN","-32.9","114.5","null","192.1","182","17","null","null","1.8","null","null","1.7","114.5","114.5","3.8005","null",
"2507401","null","Dan Carpenter","K","BUF","K","BUF","-33.5","125.1","null","176.3","183","22","null","null","2.75","180.35","2.65","0","125.1","125.1","5.2277","null",
"2556075","null","Derrick Henry","RB","TEN","RB","TEN","-33.8567","98.41","null","104.8","184","40","null","null","2.71","105.96","78.04","4.2","98.41","98.41","3.8772","null",
"100022","null","Saints","DST","NO","DST","NO","-34.1","113.3","null","249.7","185","18","null","null","1.65","null","null","0","113.3","113.3","4.2246","null",
"2552415","null","Jamison Crowder","WR","WAS","WR","WAS","-35.0333","85.1","null","201.2","186","61","null","null","1.15","null","null","0","85.1","85.1","4.4778","null",
"2540202","null","Kenny Stills","WR","MIA","WR","MIA","-35.2333","84.9","null","173.5","187","62","null","null","4.5","159.18","27.82","0","84.9","84.9","5.3042","null",
"100007","null","Browns","DST","CLE","DST","CLE","-35.3","112.1","null","260","188","19","null","null","1.4","null","null","0","112.1","112.1","8.466","null",
"2555408","null","Roberto Aguayo","K","TB","K","TB","-35.8","122.8","null","223.3","189","23","null","null","2.05","170.56","18.44","1.4","122.8","122.8","5.9019","null",
"100012","null","Titans","DST","TEN","DST","TEN","-36.2","111.2","null","260.3","190","20","null","null","1.1","null","null","0","111.2","111.2","6.1332","null",
"2495473","null","Shane Vereen","RB","NYG","RB","NYG","-36.3667","95.9","null","154.5","191","41","null","null","1.8","140.7","50.3","1.1","95.9","95.9","3.925","null",
"2550380","null","Cody Parkey","K","PHI","K","PHI","-36.7","121.9","null","null","192","24","null","null","2.85","null","null","0","121.9","121.9","6.576","null",
"2495328","null","Bilal Powell","RB","NYJ","RB","NYJ","-36.7667","95.5","null","115.2","193","42","null","null","3.855","139.14","53.86","1.4","95.5","95.5","3.4059","null",
"2530660","null","Kamar Aiken","WR","BAL","WR","BAL","-37.1333","83","null","123.9","194","63","null","null","5.5","139.95","54.05","1.2","83","83","4.4258","null",
"100020","null","Vikings","DST","MIN","DST","MIN","-37.2","110.2","null","191.8","195","21","null","null","0.8","null","null","1.6","110.2","110.2","4.6488","null",
"100015","null","Jaguars","DST","JAC","DST","JAC","-37.4","110","null","222.8","196","22","null","null","2.1","null","null","0","110","110","6.7694","null",
"100014","null","Colts","DST","IND","DST","IND","-38.6","108.8","null","253.3","197","23","null","null","2.55","null","null","0","108.8","108.8","7.4056","null",
"2550551","null","Travis Coons","K","CLE","K","CLE","-39","119.6","null","230","198","25","null","null","1.15","null","null","0","119.6","119.6","2.5312","null",
"2506467","null","Darren Sproles","RB","PHI","RB","PHI","-39.5667","92.7","null","151","199","43","null","null","2.805","140.13","58.87","1.2","92.7","92.7","3.7581","null",
"2495150","null","Kai Forbath","K","NO","K","NO","-40.1","118.5","null","187.5","200","26","null","null","0.75","null","null","0","118.5","118.5","9.4973","null",
"2553648","null","Andrew Franks","K","MIA","K","MIA","-40.2","118.4","null","198.5","201","27","null","null","2.7","null","null","0","118.4","118.4","4.8907","null",
"382","null","Joe Flacco","QB","BAL","QB","BAL","-40.3267","228.57","null","158.6","202","24","null","null","3.14","135.78","66.22","0","228.57","228.57","4.3064","null",
"100013","null","Texans","DST","HOU","DST","HOU","-40.4","107","null","164.3","203","24","null","null","4.9","null","null","1.8","107","107","3.8005","null",
"2534797","null","Greg Zuerlein","K","LA","K","LA","-41.5","117.1","null","183.5","204","28","null","null","3.4","null","null","0","117.1","117.1","6.6884","null",
"2555418","null","Jordan Howard","RB","CHI","RB","CHI","-41.6767","90.59","null","149.5","205","44","null","null","2.59","160.86","44.14","1.4","90.59","90.59","8.0016","null",
"100028","null","Chargers","DST","SD","DST","SD","-41.9","105.5","null","259","206","25","null","null","7.75","null","null","0","105.5","105.5","4.4367","null",
"2533033","null","Robert Griffin","QB","CLE","QB","CLE","-42.1567","226.74","null","174.7","207","25","null","null","5.355","150.78","56.22","3","226.74","226.74","5.831","null",
"2532853","null","Ladarius Green","TE","PIT","TE","PIT","-42.1667","68.2","null","154.7","208","23","null","null","2.75","143.77","64.23","0","68.2","68.2","5.8739","null",
"2540169","null","Robert Woods","WR","BUF","WR","BUF","-42.3333","77.8","null","192.7","209","64","null","null","1","null","null","0","77.8","77.8","4.1071","null",
"2552600","null","Nelson Agholor","WR","PHI","WR","PHI","-42.9333","77.2","null","180.2","210","65","null","null","1.1","null","null","0","77.2","77.2","6.7358","null",
"2543715","null","Jerick McKinnon","RB","MIN","RB","MIN","-43.0667","89.2","null","146.4","211","45","null","null","3.15","153.63","57.37","1.4","89.2","89.2","3.3478","null",
"2555343","null","Josh Doctson","WR","WAS","WR","WAS","-43.7333","76.4","null","166.8","212","66","null","null","0.7","157.05","54.95","1.3","76.4","76.4","6.7771","null",
"2543683","null","Austin Seferian-Jenkins","TE","TB","TE","TB","-44.0667","66.3","null","168.2","213","24","null","null","2.35","158.44","54.56","0","66.3","66.3","6.7561","null",
"2506386","null","Mike Nugent","K","CIN","K","CIN","-44.3","114.3","null","194","214","29","null","null","5.4","172.87","41.13","0","114.3","114.3","3.4301","null",
"2552597","null","Breshad Perriman","WR","BAL","WR","BAL","-44.3333","75.8","null","179.7","215","67","null","null","1","null","null","0","75.8","75.8","5.9654","null",
"2543495","null","Davante Adams","WR","GB","WR","GB","-44.5333","75.6","null","193.7","216","68","null","null","1.8","null","null","0","75.6","75.6","4.5392","null",
"2543465","null","Teddy Bridgewater","QB","MIN","QB","MIN","-44.7767","224.12","null","186.1","217","26","null","null","9.355","149.11","67.89","3.1","224.12","224.12","7.8341","null",
"2552582","null","Jay Ajayi","RB","MIA","RB","MIA","-45.4667","86.8","null","101.7","218","46","null","null","3.6","110.19","107.81","1.7","86.8","86.8","6.2834","null",
"2504257","null","Sebastian Janikowski","K","OAK","K","OAK","-45.5","113.1","null","196","219","30","null","null","8.4","168.21","50.79","0","113.1","113.1","6.0142","null",
"2552468","null","Maxx Williams","TE","BAL","TE","BAL","-45.7667","64.6","null","217.4","220","25","null","null","2.45","null","null","0","64.6","64.6","5.0129","null",
"2539250","null","Quinton Patton","WR","SF","WR","SF","-46.1333","74","null","249.6","221","69","null","null","0.95","null","null","0","74","74","3.8259","null",
"2507763","null","Mike Wallace","WR","BAL","WR","BAL","-46.5333","73.6","null","146.9","222","70","null","null","1.4","155.85","66.15","1.6","73.6","73.6","3.5865","null",
"2543773","null","James White","RB","NE","RB","NE","-46.9667","85.3","null","136.7","223","47","null","null","4.35","114.14","108.86","1.6","85.3","85.3","4.7933","null",
"2495288","null","Virgil Green","TE","DEN","TE","DEN","-47.0667","63.3","null","184.4","224","26","null","null","3.1","null","null","0","63.3","63.3","4.3806","null",
"2505587","null","Anquan Boldin","WR","DET","WR","DET","-47.6333","72.5","null","166.2","225","71","null","null","0.65","158.03","66.97","0","72.5","72.5","3.2742","null",
"71217","null","Kenny Britt","WR","LA","WR","LA","-48.2333","71.9","null","194","226","72","null","null","0.45","167.39","58.61","0","71.9","71.9","3.6542","null",
"2507166","null","Ted Ginn","WR","CAR","WR","CAR","-48.3333","71.8","null","174.4","227","73","null","null","1.05","151.02","75.98","1.7","71.8","71.8","3.7079","null",
"100001","null","Falcons","DST","ATL","DST","ATL","-48.7","98.7","null","260.7","228","26","null","null","2.75","null","null","0","98.7","98.7","5.9212","null",
"2552463","null","Jaelen Strong","WR","HOU","WR","HOU","-49.0333","71.1","null","195.8","229","74","null","null","1.55","null","null","0","71.1","71.1","6.1786","null",
"2540215","null","Vance McDonald","TE","SF","TE","SF","-49.3667","61","null","173.7","230","27","null","null","2.35","172.5","57.5","0","61","61","3.9098","null",
"2530515","null","Chris Hogan","WR","NE","WR","NE","-49.7333","70.4","null","168.2","231","75","null","null","1.7","154.65","76.35","1.1","70.4","70.4","4.7691","null",
"2504211","null","Tom Brady","QB","NE","QB","NE","-50.2467","218.65","null","92","232","27","null","null","10.155","63.33","168.67","12.9","218.65","218.65","3.1709","null",
"100019","null","Dolphins","DST","MIA","DST","MIA","-50.6","96.8","null","234.2","233","27","null","null","5.05","null","null","0","96.8","96.8","8.2539","null",
"2543481","null","Jace Amaro","TE","NYJ","TE","NYJ","-50.9667","59.4","null","227.4","234","28","null","null","1.75","null","null","0","59.4","59.4","5.8186","null",
"2552453","null","Tevin Coleman","RB","ATL","RB","ATL","-51.1667","81.1","null","116.5","235","48","null","null","5.8","137.2","97.8","1.4","81.1","81.1","6.1845","null",
"2532887","null","Jermaine Kearse","WR","SEA","WR","SEA","-51.4333","68.7","null","204","236","76","null","null","0.05","169.43","66.57","0","68.7","68.7","4.1448","null",
"2543646","null","Bruce Ellington","WR","SF","WR","SF","-51.4333","68.7","null","161.4","236","76","null","null","0.25","null","null","1.1","68.7","68.7","4.3881","null",
"497206","null","James Starks","RB","GB","RB","GB","-51.4667","80.8","null","152","238","49","null","null","11.3","141.58","96.42","1.2","80.8","80.8","3.6968","null",
"2532977","null","Kendall Wright","WR","TEN","WR","TEN","-51.5333","68.6","null","164.9","239","78","null","null","1.4","165.54","73.46","0","68.6","68.6","4.3205","null",
"2535698","null","Cole Beasley","WR","DAL","WR","DAL","-51.8333","68.3","null","231.9","240","79","null","null","2.25","null","null","0","68.3","68.3","3.7495","null",
"100003","null","Bills","DST","BUF","DST","BUF","-52.3","95.1","null","200.9","241","28","null","null","7.2","null","null","1.2","95.1","95.1","6.7694","null",
"324","null","Jacob Tamme","TE","ATL","TE","ATL","-52.4667","57.9","null","217.1","242","29","null","null","0.5","174.33","67.67","0","57.9","57.9","3.7479","null",
"2495187","null","Lance Kendricks","TE","LA","TE","LA","-52.9667","57.4","null","229.1","243","30","null","null","2","null","null","0","57.4","57.4","3.6328","null",
"2553830","null","Will Tye","TE","NYG","TE","NYG","-52.9667","57.4","null","183.6","244","31","null","null","4.95","null","null","0","57.4","57.4","3.5774","null",
"89802","null","Ryan Succop","K","TEN","K","TEN","-53.9","104.7","null","248","245","31","null","null","48","null","null","0","104.7","104.7","2.0818","null",
"2553112","null","Jason Myers","K","JAC","K","JAC","-53.9","104.7","null","206.5","245","31","null","null","100.35","182","63","0","104.7","104.7","5.4525","null",
"497302","null","Brandon LaFell","WR","CIN","WR","CIN","-54.0333","66.1","null","192","247","80","null","null","0.1","null","null","0","66.1","66.1","3.9561","null",
"2507855","null","Victor Cruz","WR","NYG","WR","NYG","-54.1333","66","null","210.9","248","81","null","null","2.05","152.85","95.15","0","66","66","5.1116","null",
"2552418","null","Justin Hardy","WR","ATL","WR","ATL","-54.1333","66","null","218.2","248","81","null","null","4.4","null","null","0","66","66","4.0705","null",
"2541316","null","Ryan Griffin","TE","HOU","TE","HOU","-56.9667","53.4","null","255","250","32","null","null","5.95","null","null","0","53.4","53.4","4.2145","null",
"2495441","null","Blaine Gabbert","QB","SF","QB","SF","-58.0167","210.88","null","216.9","251","28","null","null","11.075","null","null","0","210.88","210.88","4.7311","null",
"2550597","null","Seth Roberts","WR","OAK","WR","OAK","-58.2333","61.9","null","206.3","252","83","null","null","0.75","null","null","0","61.9","61.9","5.0708","null",
"2552470","null","Sammie Coates","WR","PIT","WR","PIT","-58.8333","61.3","null","156.5","253","84","null","null","2.55","151.82","101.18","1.2","61.3","61.3","5.1332","null",
"2543794","null","Crockett Gillmore","TE","BAL","TE","BAL","-58.8667","51.5","null","237","254","33","null","null","8.35","null","null","0","51.5","51.5","4.5745","null",
"100002","null","Ravens","DST","BAL","DST","BAL","-59","88.4","null","267.4","255","29","null","null","2.05","null","null","0","88.4","88.4","3.5884","null",
"2507183","null","James Jones","WR","FA","WR","FA","-59.1333","61","null","null","256","85","null","null","4.5","null","null","null","61","61","2.8614","null",
"100005","null","Bears","DST","CHI","DST","CHI","-60","87.4","null","266.8","257","30","null","null","4.55","null","null","0","87.4","87.4","5.9212","null",
"100008","null","Cowboys","DST","DAL","DST","DAL","-62.1","85.3","null","257","258","31","null","null","4.9","null","null","0","85.3","85.3","4.6488","null",
"497204","null","C.J. Spiller","RB","NO","RB","NO","-62.4667","69.8","null","206.5","259","50","null","null","0.935","172.66","86.34","0","69.8","69.8","4.9349","null",
"497095","null","Sam Bradford","QB","PHI","QB","PHI","-62.7867","206.11","null","204.1","260","29","null","null","31.82","157.19","102.81","0","206.11","206.11","6.906","null",
"2555223","null","Devontae Booker","RB","DEN","RB","DEN","-63.0667","69.2","null","147.9","261","51","null","null","1.18","131.25","129.75","1.4","69.2","69.2","4.909","null",
"2552652","null","Chris Conley","WR","KC","WR","KC","-63.6333","56.5","null","207.3","262","86","null","null","2.15","null","null","0","56.5","56.5","5.4038","null",
"2555419","null","Pharoh Cooper","WR","LA","WR","LA","-63.6333","56.5","null","217.6","262","86","null","null","4.85","null","null","0","56.5","56.5","6.1425","null",
"2543664","null","Terrance West","RB","BAL","RB","BAL","-63.7367","68.53","null","172.7","264","52","null","null","2.225","null","null","1.1","68.53","68.53","4.3444","null",
"2555460","null","Paul Perkins","RB","NYG","RB","NYG","-64.7567","67.51","null","177.2","265","53","null","null","2.41","163.6","101.4","0","67.51","67.51","7.5362","null",
"2537933","null","Larry Donnell","TE","NYG","TE","NYG","-66.9667","43.4","null","240.8","266","34","null","null","1.4","null","null","0","43.4","43.4","3.9786","null",
"100029","null","49ers","DST","SF","DST","SF","-67","80.4","null","261.3","267","32","null","null","null","null","null","0","80.4","80.4","5.7091","null",
"2495461","null","Shaun Draughn","RB","SF","RB","SF","-67.1667","65.1","null","191.2","268","54","null","null","1.55","null","null","0","65.1","65.1","5.6182","null",
"2540011","null","Chris Thompson","RB","WAS","RB","WAS","-67.1667","65.1","null","171.6","268","54","null","null","4.75","159.21","108.79","0","65.1","65.1","4.9045","null",
"2550656","null","Cameron Brate","TE","TB","TE","TB","-67.4667","42.9","null","203.2","270","35","null","null","1.95","null","null","0","42.9","42.9","4.6022","null",
"2553737","null","Eli Rogers","WR","PIT","WR","PIT","-67.9333","52.2","null","189.4","271","88","null","null","1.45","null","null","0","52.2","52.2","5.9136","null",
"1990","null","Eddie Royal","WR","CHI","WR","CHI","-69.0333","51.1","null","229.8","272","89","null","null","0.9","null","null","0","51.1","51.1","3.9992","null",
"2552586","null","Tyler Kroft","TE","CIN","TE","CIN","-69.2667","41.1","null","290","273","36","null","null","2.3","null","null","0","41.1","41.1","6.3748","null",
"2507218","null","Brent Celek","TE","PHI","TE","PHI","-69.5667","40.8","null","275","274","37","null","null","4.45","null","null","0","40.8","40.8","4.2145","null",
"2550272","null","Albert Wilson","WR","KC","WR","KC","-69.7333","50.4","null","234.3","275","90","null","null","2.05","null","null","0","50.4","50.4","3.9888","null",
"2532978","null","Jarius Wright","WR","MIN","WR","MIN","-70.1333","50","null","256","276","91","null","null","5.11","null","null","0","50","50","4.133","null",
"2552631","null","Javorius Allen","RB","BAL","RB","BAL","-70.2667","62","null","151.4","277","56","null","null","3.965","159.2","117.8","0","62","62","5.7074","null",
"2552425","null","Rashad Greene","WR","JAC","WR","JAC","-73.4333","46.7","null","274","278","92","null","null","4.66","null","null","0","46.7","46.7","5.1214","null",
"2506874","null","Reggie Bush","RB","SF","RB","SF","-73.5667","58.7","null","null","280","57","null","null","1.665","null","null","null","58.7","58.7","4.5878","null",
"2555341","null","Hunter Henry","TE","SD","TE","SD","-73.5667","36.8","null","241.5","279","38","null","null","0.9","null","null","0","36.8","36.8","8.2859","null",
"2539995","null","Mychal Rivera","TE","OAK","TE","OAK","-74.4667","35.9","null","326","281","39","null","null","0","null","null","0","35.9","35.9","4.3252","null",
"2540928","null","Darren Fells","TE","ARI","TE","ARI","-74.4667","35.9","null","277.3","281","39","null","null","2.45","null","null","0","35.9","35.9","5.2946","null",
"2552633","null","Jesse James","TE","PIT","TE","PIT","-74.4667","35.9","null","206.8","281","39","null","null","5.35","null","null","0","35.9","35.9","6.4579","null",
"2540204","null","Spencer Ware","RB","KC","RB","KC","-74.8967","57.37","null","157.3","284","58","null","null","1.405","147.51","136.49","1.5","57.37","57.37","4.5848","null",
"2555316","null","Paxton Lynch","QB","DEN","QB","DEN","-75.3967","193.5","null","234.2","285","30","null","null","39.34","null","null","0","193.5","193.5","5.9335","null",
"2495469","null","Dion Lewis","RB","NE","RB","NE","-75.5667","56.7","null","148.9","286","59","null","null","2.195","115.49","170.51","10.3","56.7","56.7","6.1075","null",
"2555461","null","Wendell Smallwood","RB","PHI","RB","PHI","-77.0367","55.23","null","181","287","60","null","null","1.89","null","null","0","55.23","55.23","7.4916","null",
"2552656","null","J.J. Nelson","WR","ARI","WR","ARI","-77.0533","43.08","null","231.1","288","93","null","null","3.43","null","null","0","43.08","43.08","4.6546","null",
"2539322","null","Christine Michael","RB","SEA","RB","SEA","-78.4867","53.78","null","143.5","289","61","null","null","1.18","126.93","162.07","2.1","53.78","53.78","4.1776","null",
"2543491","null","Paul Richardson","WR","SEA","WR","SEA","-79.1333","41","null","327.5","290","94","null","null","4.26","null","null","0","41","41","4.0757","null",
"4383","null","Tim Hightower","RB","NO","RB","NO","-79.3667","52.9","null","176.1","291","62","null","null","1.115","155.78","135.22","0","52.9","52.9","5.8858","null",
"2534820","null","Garrett Celek","TE","SF","TE","SF","-79.3667","31","null","249.9","291","42","null","null","1.45","null","null","0","31","31","7.1226","null",
"2541544","null","Benny Cunningham","RB","LA","RB","LA","-79.9667","52.3","null","185.5","293","63","null","null","1.115","169.16","123.84","null","52.3","52.3","5.2613","null",
"2550313","null","Richard Rodgers","TE","GB","TE","GB","-80.2667","30.1","null","206","294","43","null","null","1.6","161.56","132.44","0","30.1","30.1","3.9098","null",
"2543551","null","KaDeem Carey","RB","CHI","RB","CHI","-80.9967","51.27","null","217.1","295","64","null","null","1.275","null","null","0","51.27","51.27","3.956","null",
"2555464","null","DeAndre Washington","RB","OAK","RB","OAK","-81.1667","51.1","null","147.3","296","65","null","null","2.9","149.57","146.43","1.6","51.1","51.1","6.4211","null",
"2552399","null","Jeff Heuerman","TE","DEN","TE","DEN","-81.3667","29","null","260.7","297","44","null","null","1.25","null","null","0","29","29","7.3165","null",
"2552491","null","Dorial Green-Beckham","WR","TEN","WR","TEN","-81.8333","38.3","null","null","298","95","null","null","3.31","153.29","144.71","null","38.3","38.3","5.2352","null",
"2540232","null","Jack Doyle","TE","IND","TE","IND","-82.3667","28","null","337","299","45","null","null","0.65","null","null","0","28","28","3.6051","null",
"497238","null","Jermaine Gresham","TE","ARI","TE","ARI","-82.8667","27.5","null","332","300","46","null","null","1.4","null","null","0","27.5","27.5","4.9497","null",
"2555415","null","Austin Hooper","TE","ATL","TE","ATL","-83.1667","27.2","null","219.1","301","47","null","null","2.35","null","null","0","27.2","27.2","6.8733","null",
"2533457","null","Alfred Morris","RB","DAL","RB","DAL","-83.3767","48.89","null","175.1","302","66","null","null","1.785","141.67","160.33","2.9","48.89","48.89","3.6122","null",
"262","null","Chris Johnson","RB","ARI","RB","ARI","-84.7567","47.51","null","163.7","303","67","null","null","1.61","151.26","151.74","1.7","47.51","47.51","3.7182","null",
"2555348","null","Braxton Miller","WR","HOU","WR","HOU","-84.9533","35.18","null","236.2","304","96","null","null","0.48","null","null","0","35.18","35.18","4.6327","null",
"2553467","null","Quan Bray","WR","IND","WR","IND","-85.3333","34.8","null","null","305","97","null","null","0.25","null","null","0","34.8","34.8","8.1921","null",
"2552401","null","MyCole Pruitt","TE","MIN","TE","MIN","-85.3667","25","null","305.7","306","48","null","null","0.6","null","null","0","25","25","6.0978","null",
"2495453","null","Andre Holmes","WR","OAK","WR","OAK","-85.5333","34.6","null","null","307","98","null","null","0.47","null","null","0","34.6","34.6","4.1032","null",
"2507428","null","Mike Tolbert","RB","CAR","RB","CAR","-85.5667","46.7","null","242.5","308","68","null","null","2.425","null","null","0","46.7","46.7","3.8943","null",
"2555215","null","Leonte Carroo","WR","MIA","WR","MIA","-85.6333","34.5","null","221.1","309","99","null","null","1.41","null","null","0","34.5","34.5","5.7097","null",
"2541199","null","Luke Willson","TE","SEA","TE","SEA","-85.6667","24.7","null","256.4","310","49","null","null","0.9","null","null","0","24.7","24.7","4.7961","null",
"2555364","null","Tyler Higbee","TE","LA","TE","LA","-86.2667","24.1","null","209.8","311","50","null","null","0.7","null","null","0","24.1","24.1","8.7567","null",
"2535634","null","Chris Givens","WR","PHI","WR","PHI","-86.3733","33.76","null","null","312","100","null","null","1.45","null","null","null","33.76","33.76","2.9759","null",
"497224","null","Ed Dickson","TE","CAR","TE","CAR","-86.8667","23.5","null","null","313","51","null","null","1.7","null","null","0","23.5","23.5","5.4394","null",
"2552478","null","Blake Bell","TE","SF","TE","SF","-87.0667","23.3","null","301","314","52","null","null","3.15","null","null","0","23.3","23.3","6.8733","null",
"2539217","null","Andre Ellington","RB","ARI","RB","ARI","-87.1667","45.1","null","203.7","315","69","null","null","2.475","null","null","0","45.1","45.1","6.7803","null",
"2543475","null","Marqise Lee","WR","JAC","WR","JAC","-87.7133","32.42","null","265","316","101","null","null","0.42","null","null","0","32.42","32.42","5.9707","null",
"318","null","Jerome Simpson","WR","SF","WR","SF","-87.9333","32.2","null","null","317","102","null","null","0.7","null","null","0","32.2","32.2","2.8614","null",
"2550546","null","Philly Brown","WR","CAR","WR","CAR","-88.3333","31.8","null","264.3","318","103","null","null","1.1","null","null","null","31.8","31.8","4.1761","null",
"2543600","null","Alfred Blue","RB","HOU","RB","HOU","-88.8167","43.45","null","241.5","319","70","null","null","1.93","null","null","0","43.45","43.45","3.9737","null",
"2555216","null","Malcolm Mitchell","WR","NE","WR","NE","-88.9333","31.2","null","204.1","320","104","null","null","1.55","null","null","0","31.2","31.2","6.2303","null",
"2543828","null","Quincy Enunwa","WR","NYJ","WR","NYJ","-89.9333","30.2","null","223","321","105","null","null","3","null","null","0","30.2","30.2","4.8419","null",
"2543721","null","C.J. Fiedorowicz","TE","HOU","TE","HOU","-90.0667","20.3","null","307","322","53","null","null","0.35","null","null","0","20.3","20.3","4.8238","null",
"2508112","null","Rob Housler","TE","CHI","TE","CHI","-90.3667","20","null","null","323","54","null","null","0.865","null","null","0","20","20","5.3134","null",
"2541834","null","Josh Hill","TE","NO","TE","NO","-90.4667","19.9","null","277.7","324","55","null","null","1.565","null","null","0","19.9","19.9","4.3989","null",
"2556411","null","Josh Ferguson","RB","IND","RB","IND","-90.4667","41.8","null","199.3","324","71","null","null","1.33","null","null","0","41.8","41.8","5.1721","null",
"2495470","null","Stevan Ridley","RB","DET","RB","DET","-91.0267","41.24","null","null","326","72","null","null","1.565","null","null","null","41.24","41.24","3.4035","null",
"2543836","null","T.J. Jones","WR","DET","WR","DET","-91.0333","29.1","null","null","327","106","null","null","3.95","null","null","null","29.1","29.1","3.1945","null",
"2552559","null","C.J. Uzomah","TE","CIN","TE","CIN","-91.9967","18.37","null","null","328","56","null","null","0.87","null","null","0","18.37","18.37","7.0672","null",
"2495835","null","Anthony Fasano","TE","TEN","TE","TEN","-92.0667","18.3","null","null","329","57","null","null","2.25","null","null","0","18.3","18.3","4.2736","null",
"2555417","null","C.J. Prosise","RB","SEA","RB","SEA","-92.5667","39.7","null","157.3","330","73","null","null","1.94","158.12","171.88","1.3","39.7","39.7","7.125","null",
"2550268","null","Charcandrick West","RB","KC","RB","KC","-92.6167","39.65","null","193.6","331","74","null","null","3.785","155.27","175.73","0","39.65","39.65","4.6899","null",
