"Id","Position","First Name","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"16651-14267","QB","Ryan","Mallett","10.991428920200892","7","6000","BAL@NYJ","BAL","NYJ","","","",""
"16651-7970","QB","Charlie","Whitehurst","10.380000114440918","1","6000","CLE@CIN","CLE","CIN","","","",""
"16651-27266","WR","Quincy","Enunwa","9.09999974568685","6","6000","BAL@NYJ","NYJ","BAL","","","",""
"16651-6844","QB","Shaun","Hill","10.239999771118164","1","6000","MIN@PHI","MIN","PHI","","","",""
"16651-7778","QB","Matt","Cassel","-0.10000000149011612","1","6000","IND@TEN","TEN","IND","","","",""
"16651-22027","QB","Nick","Foles","9.64363653009588","11","6000","NO@KC","KC","NO","","","",""
"16651-21971","TE","Coby","Fleener","10.280000305175781","5","5900","NO@KC","NO","KC","","","",""
"16651-31047","QB","AJ","McCarron","8.17999976021903","7","5900","CLE@CIN","CIN","CLE","","","",""
"16651-6479","WR","Anquan","Boldin","9.483333587646484","6","5900","WAS@DET","DET","WAS","","","",""
"16651-34331","RB","Latavius","Murray","11.625","4","5900","OAK@JAC","OAK","JAC","","","",""
"16651-11425","RB","Ryan","Mathews","9.84000015258789","5","5800","MIN@PHI","PHI","MIN","","","",""
"16651-25813","WR","Phillip","Dorsett","6.349999745686849","6","5800","IND@TEN","IND","TEN","NA","Hamstring","",""
"16651-22004","TE","Dwayne","Allen","7.033333460489909","6","5700","IND@TEN","IND","TEN","NA","Ankle","",""
"16651-29685","WR","Robert","Woods","7.183333079020183","6","5700","BUF@MIA","BUF","MIA","NA","Foot","",""
"16651-11495","WR","Brandon","LaFell","9.700000127156576","6","5700","CLE@CIN","CIN","CLE","","","",""
"16651-31732","WR","Corey","Coleman","16.399999618530273","2","5700","CLE@CIN","CLE","CIN","NA","Hand","",""
"16651-28573","WR","Michael","Thomas","12.34000015258789","5","5700","NO@KC","NO","KC","","","",""
"16651-25272","TE","Eric","Ebron","9","4","5600","WAS@DET","DET","WAS","NA","Knee","",""
"16651-32613","RB","DeAndre","Washington","5.333333333333333","6","5600","OAK@JAC","OAK","JAC","","","",""
"16651-10777","RB","Arian","Foster","4.966666539510091","3","5600","BUF@MIA","MIA","BUF","","","",""
"16651-22163","WR","Rishard","Matthews","8.283333460489908","6","5600","IND@TEN","TEN","IND","","","",""
"16651-31561","WR","Donte","Moncrief","8.399999618530273","2","5500","IND@TEN","IND","TEN","NA","Shoulder","",""
"16651-11500","QB","Colt","McCoy","8.819999694824219","1","5500","WAS@DET","WAS","DET","","","",""
"16651-11864","RB","Chris","Ivory","5.400000254313151","3","5500","OAK@JAC","JAC","OAK","","","",""
"16651-14317","TE","Julius","Thomas","7.525000095367432","4","5500","OAK@JAC","JAC","OAK","","","",""
"16651-6808","QB","Matt","Moore","0.36000001430511475","1","5500","BUF@MIA","MIA","BUF","","","",""
"16651-7844","QB","Chad","Henne","0","0","5500","OAK@JAC","JAC","OAK","","","",""
"16651-28677","QB","Matt","McGloin","5.340000152587891","2","5500","OAK@JAC","OAK","JAC","","","",""
"16651-62616","RB","Zach","Zenner","5.599999745686849","3","5400","WAS@DET","DET","WAS","","","",""
"16651-14757","RB","Matt","Asiata","6.619999694824219","5","5400","MIN@PHI","MIN","PHI","","","",""
"16651-14237","TE","Kyle","Rudolph","10.419999694824218","5","5400","MIN@PHI","MIN","PHI","","","",""
"16651-34295","WR","Breshad","Perriman","3.9833332697550454","6","5400","BAL@NYJ","BAL","NYJ","","","",""
"16651-14320","RB","Bilal","Powell","6.25","6","5400","BAL@NYJ","NYJ","BAL","","","",""
"16651-39716","WR","Adam","Thielen","8.640000152587891","5","5400","MIN@PHI","MIN","PHI","","","",""
"16651-29683","WR","Nelson","Agholor","6.519999694824219","5","5300","MIN@PHI","PHI","MIN","","","",""
"16651-43413","RB","Kenneth","Dixon","1.350000023841858","2","5300","BAL@NYJ","BAL","NYJ","","","",""
"16651-25837","RB","Duke","Johnson Jr.","8.65000025431315","6","5300","CLE@CIN","CLE","CIN","","","",""
"16651-32243","WR","Marquise","Goodwin","6.5","5","5300","BUF@MIA","BUF","MIA","","","",""
"16651-11532","TE","Dennis","Pitta","7.75","6","5300","BAL@NYJ","BAL","NYJ","","","",""
"16651-30237","RB","Mike","Gillislee","5.650000254313151","6","5300","BUF@MIA","BUF","MIA","","","",""
"16651-14905","WR","Kamar","Aiken","2.366666634877523","6","5300","BAL@NYJ","BAL","NYJ","","","",""
"16651-38509","RB","Wendell","Smallwood","6.025000095367432","4","5200","MIN@PHI","PHI","MIN","","","",""
"16651-6422","TE","Gary","Barnidge","7.25","6","5200","CLE@CIN","CLE","CIN","","","",""
"16651-54741","WR","Seth","Roberts","6.483333587646484","6","5200","OAK@JAC","OAK","JAC","","","",""
"16651-6857","RB","Justin","Forsett","4.849999904632568","4","5200","WAS@DET","DET","WAS","","","",""
"16651-39280","RB","Derrick","Henry","4.216666539510091","6","5200","IND@TEN","TEN","IND","","","",""
"16651-29645","RB","Javorius","Allen","3.049999952316284","2","5100","BAL@NYJ","BAL","NYJ","","","",""
"16651-33578","RB","Jalen","Richard","6.950000127156575","6","5100","OAK@JAC","OAK","JAC","","","",""
"16651-7972","RB","Darren","Sproles","8.759999847412109","5","5100","MIN@PHI","PHI","MIN","","","",""
"16651-27457","WR","Kenny","Stills","6.533333460489909","6","5100","BUF@MIA","MIA","BUF","","","",""
"16651-12528","D","Cincinnati","Bengals","5.333333333333333","6","5100","CLE@CIN","CIN","CLE","","","",""
"16651-14362","TE","Charles","Clay","5.816666920979817","6","5100","BUF@MIA","BUF","MIA","","","",""
"16651-29780","TE","Zach","Ertz","5.566666920979817","3","5100","MIN@PHI","PHI","MIN","","","",""
"16651-8803","QB","Chase","Daniel","-0.019999999552965164","2","5000","MIN@PHI","PHI","MIN","","","",""
"16651-70446","QB","Joe","Callahan","0","0","5000","NO@KC","NO","KC","","","",""
