"Id","Position","First Name","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"16650-54694","TE","Justin","Perillo","1.350000023841858","2","4500","CHI@GB","GB","CHI","","","",""
"16650-30667","TE","Justice","Cunningham","0","2","4500","NYG@LA","LA","NYG","","","",""
"16650-22849","TE","Cory","Harkey","0.8499999841054281","6","4500","NYG@LA","LA","NYG","","","",""
"16650-11511","TE","Tony","Moeaki","4.433333396911621","3","4500","CHI@GB","CHI","GB","","","",""
"16650-45343","WR","Daniel","Braverman","0","0","4500","CHI@GB","CHI","GB","","","",""
"16650-27411","RB","Aaron","Ripkowski","1.2000000476837158","2","4500","CHI@GB","GB","CHI","","","",""
"16650-39649","RB","Benny","Cunningham","2.0799999237060547","5","4500","NYG@LA","LA","NYG","","","",""
"16650-32632","WR","Bradley","Marquez","1.2333333492279053","3","4500","NYG@LA","LA","NYG","","","",""
"16650-22959","WR","Deonte","Thompson","0","5","4500","CHI@GB","CHI","GB","","","",""
"16650-7761","TE","Jared","Cook","2.7666667302449546","3","4500","CHI@GB","GB","CHI","NA","Ankle","",""
"16650-15178","RB","Chase","Reynolds","0","2","4500","NYG@LA","LA","NYG","","","",""
"16650-45562","RB","Paul","Lasike","0.15000000596046448","2","4500","CHI@GB","CHI","GB","","","",""
"16650-26411","TE","Ryan","Malleck","0","0","4500","NYG@LA","NYG","LA","","","",""
"16650-70553","WR","Kieran","Duncan","0","0","4500","CHI@GB","CHI","GB","","","",""
"16650-22336","WR","Joshua","Bellamy","0.8666666348775228","3","4500","CHI@GB","CHI","GB","","","",""
"16650-53532","WR","Roger","Lewis","8.899999618530273","1","4500","NYG@LA","NYG","LA","","","",""
"16650-55694","WR","Mike","Thomas","0","2","4500","NYG@LA","LA","NYG","","","",""
"16650-28744","RB","Raheem","Mostert","-0.25","8","4500","CHI@GB","CHI","GB","","","",""
"16650-54623","WR","Jeff","Janis","1.2000000476837158","2","4500","CHI@GB","GB","CHI","","","",""
"16650-14240","TE","Lance","Kendricks","5.599999745686849","6","4500","NYG@LA","LA","NYG","","","",""
"16650-6427","K","Connor","Barth","6","6","4500","CHI@GB","CHI","GB","","","",""
"16650-12055","TE","Logan","Paulsen","0.6666666666666666","3","4500","CHI@GB","CHI","GB","","","",""
"16650-29003","RB","Ka'Deem","Carey","2.174999952316284","4","4500","CHI@GB","CHI","GB","","","",""
"16650-21547","RB","Will","Johnson","2.2600000381469725","5","4500","NYG@LA","NYG","LA","IR","Shoulder","",""
"16650-32234","RB","Malcolm","Brown","2.549999952316284","2","4500","NYG@LA","LA","NYG","","","",""
"16650-31378","WR","Kadron","Boone","0","0","4500","NYG@LA","NYG","LA","","","",""
"16650-41370","WR","Trevor","Davis","0","4","4500","CHI@GB","GB","CHI","","","",""
"16650-14274","TE","Rob","Housler","1.0600000381469727","5","4500","CHI@GB","CHI","GB","","","",""
"16650-11609","RB","James","Starks","3.049999952316284","4","4500","CHI@GB","GB","CHI","NA","Knee","",""
"16650-33218","TE","Bryce","Williams","0","0","4500","NYG@LA","LA","NYG","","","",""
"16650-70342","TE","Temarrick","Hemingway","0","0","4500","NYG@LA","LA","NYG","","","",""
"16650-14358","WR","Dwayne","Harris","-0.3333333333333333","6","4500","NYG@LA","NYG","LA","","","",""
"16650-34224","TE","Kennard","Backman","0","7","4500","CHI@GB","GB","CHI","","","",""
"16650-54280","WR","Duke","Williams","0","0","4500","NYG@LA","LA","NYG","","","",""
"16650-28933","WR","Jared","Abbrederis","0.6499999761581421","2","4500","CHI@GB","GB","CHI","NA","Quadriceps","",""
"16650-25356","TE","Benson","Browne","0","0","4500","NYG@LA","LA","NYG","","","",""
"16650-12543","D","New York","Giants","4","6","4400","NYG@LA","NYG","LA","","","",""
"16650-12527","D","Chicago","Bears","5.5","6","4000","CHI@GB","CHI","GB","","","",""
